	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
398	5575	302	提議	VERB	VERB	v	VERB	VV	4	25	2	61	236.7333333333333	246.73534179133904	2	52.5952	提議	144.6	63.6	139.35699958499873	109.4494099268394
399	5576	302	我	PRON	PRON	r	PRON	PRP	5	1	4	704	7.0	26.19160170741759	1	49930.23889	我	7.0	0.0	26.19160170741759	0.0
400	5577	302	畫	VERB	VERB	zg	VERB	VV	6	2	3	53	14.466666666666669	54.12931019532967	1	43.89836	畫	14.466666666666669	0.0	54.12931019532967	0.0
401	5578	302	一	NUM	NUM	m	NUM	CD	7	1	6	871	38.73333333333333	103.13775039022111	1	4153.77843	一	28.2	10.533333333333331	71.90197030216441	39.41212447401884
402	5579	302	幅	NOUN	DET	n	DET	NNB	8	4	5	7	38.6	80.18462030422874	1	15.73715	幅	38.6	0.0	80.18462030422874	0.0
403	5580	302	好	ADV	ADV	a	ADV		9	1	6	312	119.33333333333331	117.7787002060314	1	10788.64225	好	103.93333333333334	15.4	99.9756414777564	57.6215237563187
404	5581	302	靚	ADJ	ADJ	x	ADJ		10	2	5	18	117.93333333333334	142.54798802118844	1	168.13899	靚	88.13333333333334	29.8	115.13057321532318	76.03876204498158
405	5582	302	嘅	PART	PART	x	PART		11	1	5	1	81.46666666666667	122.64847691222624	1	15735.49004	嘅	81.46666666666667	0.0	122.64847691222624	0.0
406	5583	302	圖畫	NOUN	NOUN	n	NOUN	NN	12	6	4	65	50.13333333333333	87.14039757132676	2	1.24241	圖畫	42.4	7.733333333333333	71.03219927141024	28.93548379105181
407	5584	302	，	PUNCT	PUNCT	x	PUNCT	,	13	16	2	0	0.0	0.0	0	0.0		0.0	0.0	0.0	0.0
408	5585	302	等	VERB	VERB	u	VERB		14	15	2	18	0.0	0.0	1	1044.03544	等	0.0	0.0	0.0	0.0
409	5586	302	我	PRON	PRON	r	PRON	PRP	15	3	4	704	26.266666666666666	67.53810447114694	1	49930.23889	我	26.266666666666666	0.0	67.53810447114694	0.0
410	5587	302	呢	PART	PRON	y	PRON		16	1	5	14	120.66666666666669	156.8790050396235	1	5998.7518	呢	95.2	13.533333333333331	105.16349176401476	50.637096634340665
411	5588	302	個	NOUN	DET	zg	DET	NNB	17	1	4	175	117.66666666666669	118.42222013719478	1	6956.23292	個	106.13333333333334	11.533333333333331	95.13489837535376	43.1537818607928
412	5589	302	星球	NOUN	NOUN	n	NOUN	NN	18	4	3	68	131.8	142.63856421038457	2	29.40362	星球	96.26666666666668	35.53333333333333	95.75417600408989	78.11774588544029
413	5590	302	上	ADV	ADV	f	ADV		19	1	4	146	37.46666666666667	66.54809455490734	1	2231.77587	上	37.46666666666667	0.0	66.54809455490734	0.0
414	5591	302	面	NOUN	NOUN	n	NOUN		20	2	3	96	31.866666666666667	64.02277372588254	1	398.81243	面	31.866666666666667	0.0	64.02277372588254	0.0
415	5592	302	嘅	PART	PART	x	PART		21	1	3	1	7.333333333333333	27.438820836342234	1	15735.49004	嘅	7.333333333333333	0.0	27.438820836342234	0.0
416	5593	302	細路仔	NOUN	NOUN	-	NOUN	NN	22	7	2	219	161.86666666666667	158.20445280992848	3	39.34287	細路仔	114.26666666666668	47.6	94.15410535688582	82.93917449954917
417	5594	302	都	ADV	ADV	d	ADV	RB	23	6	2	35	6.866666666666666	25.69271405584773	1	14767.65553	都	6.866666666666666	0.0	25.69271405584773	0.0
418	5595	302	可以	AUX	AUX	c	AUX	MD	24	5	2	125	80.0	113.21307345002168	2	3243.0946	可以	80.0	0.0	113.21307345002168	0.0
419	5596	302	對	ADP	ADP	x	ADP	IN	25	3	3	98	106.26666666666668	146.51346544108347	1	2111.26245	對	84.13333333333334	22.133333333333333	96.90329658421786	82.81535016059657
420	5597	302	呢	PART	PRON	y	PRON		26	1	4	14	57.6	82.89173662072716	1	5998.7518	呢	57.6	0.0	82.89173662072716	0.0
421	5598	302	樣	NOUN	NOUN	x	NOUN		27	1	3	36	54.266666666666666	92.01772776059089	1	375.20671	樣	54.266666666666666	0.0	92.01772776059089	0.0
422	5599	302	嘢	NOUN	NOUN	x	NOUN		28	1	2	1	62.86666666666667	115.1276779155309	1	1566.67436	嘢	48.06666666666667	14.8	80.19099422974848	55.376529324254335
423	5600	302	有	VERB	VERB	v	VERB	VV	29	29	1	357	22.73333333333333	48.180862959847	1	7919.92609	有	22.73333333333333	0.0	48.180862959847	0.0
424	5601	302	一	NUM	NUM	m	NUM	CD	30	1	4	871	40.13333333333333	102.53120934080944	1	4153.77843	一	40.13333333333333	0.0	102.53120934080944	0.0
425	5602	302	個	NOUN	DET	zg	DET	NNB	31	3	3	175	31.0	79.32296851059807	1	6956.23292	個	31.0	0.0	79.32296851059807	0.0
426	5603	302	清晰	ADJ	ADJ	a	ADJ		32	2	3	61	159.73333333333332	125.24667216692384	2	24.84813	清晰	159.73333333333332	0.0	125.24667216692384	0.0
427	5604	302	嘅	PART	PART	x	PART		33	1	3	1	24.6	64.19532693272932	1	15735.49004	嘅	24.6	0.0	64.19532693272932	0.0
428	5605	302	概念	NOUN	NOUN	n	NOUN	NN	34	5	2	14	75.8	121.22496992506674	2	19.05023	概念	60.53333333333333	15.266666666666667	87.71078737659481	57.12263610474884
429	5606	303	。佢	PRON	PRON	x	PRON		1	1	1	1	74.2	154.16925763588537	1	21111.38214	佢	46.06666666666667	16.866666666666667	68.15420423976467	63.10928792358715
430	5607	303	話	VERB	VERB	x	VERB	VV	0	0	0	35	63.53333333333333	128.21173459901746	1	3423.24352	話	63.53333333333333	0.0	128.21173459901746	0.0
431	5608	303	：「噉	CCONJ	CCONJ	zg	CCONJ	CC	1	10	2	3	172.46666666666667	155.5895740580183	1	0.41414	噉	150.66666666666666	21.8	137.7542094537304	56.83215052532618
432	5609	303	如果	CCONJ	CCONJ	c	CCONJ		2	1	5	163	504.0	390.75926092672455	2	1342.21295	如果	188.46666666666667	178.06666666666666	77.29240296145254	166.4457736187842
433	5610	303	有	VERB	VERB	v	VERB	VV	3	2	4	357	298.6666666666667	175.11278905005452	1	7919.92609	有	206.26666666666668	73.46666666666667	85.39123035899074	99.37529315120982
434	5611	303	日	NOUN	NOUN	m	NOUN	NNB	4	1	5	64	233.7333333333333	215.3358513784662	1	679.59625	日	149.06666666666666	70.73333333333333	161.55389881467494	98.0295647014489
435	5612	303	佢哋	PRON	PRON	-	PRON		5	1	3	2	403.06666666666666	267.0986001876877	2	0.0	佢哋	180.46666666666667	187.9333333333333	87.69026298410914	169.69481102523108
