	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
3077	3077	233	之间	nd	NOUN	f	NOUN		8	3	4	193	291.2142857142857	291.6039825740746	2	563.0	之间	147.42857142857142	74.92857142857143	111.93666211983728	99.11714878704628
3078	3078	233	的	u	PART	uj	PART		7	4	4	13	163.5	160.5605137368107	1	77946.0	的	151.28571428571428	12.214285714285714	153.79133756556018	44.03923343602443
3079	3079	233	战争，	n	NOUN	n	NOUN	NN	6	9	2	275	97.35714285714286	151.37163687091314	2	197.0	战争	77.85714285714286	19.5	92.9706997951944	70.30824987154779
3080	3080	233	难道	d	ADV	d	ADV		3	3	1	374	140.71428571428572	146.33446453315116	2	88.00000000000001	难道	107.57142857142856	16.214285714285715	102.54317159526676	43.58600458769268
3081	3081	233	就	d	ADV	d	ADV	RB	2	2	1	84	214.5	156.40229720636643	1	4703.0	就	175.85714285714286	38.642857142857146	114.54559737305937	98.54194693693871
3082	3082	233	不	d	ADV	d	ADV	RB	1	1	1	1105	89.71428571428571	127.24073279273684	1	4915.0	不	83.78571428571429	5.928571428571429	110.22650612743392	21.37576827596508
3083	3083	233	重要	a	ADJ	a	ADJ	JJ	0	0	0	547	86.14285714285714	112.5375220873066	2	747.0	重要	61.285714285714285	24.857142857142858	69.15451495582563	60.8884895794378
3084	3084	233	吗？	u	PART	y	PART		1	1	1	4	99.28571428571428	125.01110154783888	1	681.0	吗	99.28571428571428	0.0	125.01110154783888	0.0
3085	3085	233	难道	d	ADV	d	ADV		2	2	1	374	137.35714285714286	168.43506894046618	2	88.00000000000001	难道	106.64285714285714	16.642857142857142	112.44846892361544	60.00667479879354
3086	3086	233	这	r	PRON	r	PRON		3	8	3	60	115.64285714285714	141.21190112879356	1	6817.0	这	97.92857142857144	17.714285714285715	108.88294126243645	63.869765451076375
3087	3087	233	不	d	ADV	d	ADV	RB	4	7	3	1105	66.92857142857143	93.6005679818804	1	4915.0	不	66.92857142857143	0.0	93.6005679818804	0.0
3088	3088	233	比	p	ADP	p	ADP	IN	5	2	4	349	136.42857142857142	245.10543337386008	1	651.9999999999999	比	122.14285714285714	14.285714285714286	201.0663917156496	51.50787536377128
3089	3089	233	红脸	n	NOUN	n	NOUN	NN	6	1	4	605	102.07142857142856	161.47643095852112	2	0.0	红脸	81.28571428571429	20.785714285714285	111.56447755921786	74.94395865428723
3090	3090	233	先生	n	NOUN	n	NOUN	NN	7	4	3	842	215.2142857142857	189.562345029442	2	285.0	先生	151.92857142857142	23.071428571428573	74.51314772356265	61.54726904201853
3091	3091	233	的	u	PART	uj	PART		8	3	3	13	51.142857142857146	83.59755391402408	1	77946.0	的	51.142857142857146	0.0	83.59755391402408	0.0
3092	3092	233	加法	n	NOUN	v	NOUN	NN	9	2	3	1127	166.28571428571428	158.79790776393776	2	0.0	加法	133.21428571428572	18.857142857142858	118.82350571416448	47.84477452114903
3093	3093	233	更	d	ADV	d	ADV	RB	10	1	3	62	142.14285714285714	158.83408105983568	1	909.0	更	133.35714285714286	8.785714285714286	154.01790579709376	31.67734334871933
3094	3094	233	要紧、	a	ADJ	v	ADJ	JJ	11	9	2	145	270.92857142857144	378.3204356637589	2	19.0	要紧	146.5	46.57142857142857	140.16610044616962	112.84168067677469
3095	3095	233	更	d	ADV	d	ADV	RB	12	1	4	62	123.78571428571428	153.57975060507934	1	909.0	更	113.14285714285714	10.642857142857142	150.77980972400837	38.373367146009606
3096	3096	233	严肃	a	ADJ	a	ADJ	JJ	13	2	3	148	469.5	326.26232872162416	2	56.0	严肃	230.07142857142856	116.92857142857144	116.04030351914945	149.98260103173598
3097	3097	233	吗？”​	u	PART	y	PART		14	3	3	4	83.0	134.1949541312404	1	681.0	吗	71.64285714285714	11.357142857142858	121.28750209013832	40.94876091419817
3098	3098	234	“如果	c	CCONJ	c	CCONJ		2	2	1	364	140.85714285714286	171.9895582971981	2	772.0	如果	81.78571428571429	48.142857142857146	79.81512439151274	96.1419019269041
3099	3099	234	我	r	PRON	r	PRON	PRP	1	1	1	79	131.57142857142858	138.74782587007795	1	5517.999999999999	我	93.92857142857144	37.642857142857146	102.09621812340572	78.80863544312997
3100	3100	234	知道	v	VERB	v	VERB	VV	0	0	0	461	290.1428571428572	295.9574914319519	2	709.0	知道	146.57142857142858	62.285714285714285	100.77961407072809	105.5999381570629
3101	3101	234	世界	n	NOUN	n	NOUN	NN	1	2	3	349	270.1428571428572	220.27251211133165	2	596.0	世界	170.71428571428572	87.64285714285714	89.61379722487618	142.1692186610515
3102	3102	234	上	nd	NOUN	f	NOUN		2	1	4	940	175.07142857142858	259.40521645975167	1	3985.0	上	132.92857142857142	25.357142857142858	170.42613158354155	62.238719164723385
3103	3103	234	独一无二	i	X	i	NOUN		3	4	2	3143	402.1428571428572	433.2081085415213	4	0.0	独一无二	130.57142857142858	120.35714285714286	90.37676240977804	143.0582334689804
3104	3104	234	的	u	PART	uj	PART		4	1	3	13	88.71428571428571	113.78515379648522	1	77946.0	的	77.92857142857143	10.785714285714286	92.1927052318088	38.88844589964732
3105	3105	234	那	r	PRON	r	PRON		5	2	2	106	91.35714285714286	97.96909654350712	1	1800.0	那	91.35714285714286	0.0	97.96909654350712	0.0
3106	3106	234	朵	q	DET	m	DET		6	1	2	7	109.57142857142856	273.996275857307	1	37.00000000000001	朵	48.142857142857146	61.42857142857143	93.34640336085886	221.4838640642165
3107	3107	234	花，	n	NOUN	v	NOUN	NN	7	7	1	478	43.5	85.5033416222514	1	221.0	花	43.5	0.0	85.5033416222514	0.0
3108	3108	234	它	r	PRON	r	PRON	PRP	8	2	3	3	53.642857142857146	113.17408028775668	1	2202.0	它	38.785714285714285	14.857142857142858	75.19040456584544	53.568190378322136
3109	3109	234	只	d	ADV	d	ADV	RB	9	1	3	57	177.64285714285714	152.67173334728764	1	985.0	只	153.5	24.142857142857142	141.5913385163695	59.14251207628804
3110	3110	234	生长	v	VERB	n	VERB	VV	10	12	2	1427	294.6428571428572	256.32028155160464	2	176.00000000000003	生长	234.2142857142857	60.42857142857143	123.43718967927929	161.21357364232895
3111	3111	234	在	p	ADP	p	ADP		11	3	4	175	97.14285714285714	140.80932251141064	1	12434.0	在	58.07142857142857	39.07142857142857	81.33657083441643	76.29216799881351
3112	3112	234	我	r	PRON	r	PRON	PRP	12	2	4	79	79.35714285714286	152.1210078207746	1	5517.999999999999	我	62.5	16.857142857142858	126.09109518801986	49.87249047443339
3113	3113	234	的	u	PART	uj	PART		13	1	5	13	18.571428571428573	66.96023797290266	1	77946.0	的	18.571428571428573	0.0	66.96023797290266	0.0
3114	3114	234	星球	n	NOUN	n	NOUN	NN	14	4	3	377	197.28571428571428	155.52832933099293	2	13.0	星球	154.28571428571428	43.0	103.5515251811722	84.70284191555457
3115	3115	234	上，	nd	NOUN	f	NOUN		15	1	4	940	205.5	470.3630436770547	1	3985.0	上	82.78571428571429	12.142857142857142	104.6935518354324	30.0329750746864
3116	3116	234	别	d	ADV	r	ADV		16	4	2	181	122.57142857142856	196.71397447843407	1	217.00000000000003	别	94.78571428571428	27.785714285714285	167.84439161294122	65.18783691481603
3117	3117	234	的	u	PART	uj	PART		17	3	2	13	120.57142857142856	183.2725192889829	1	77946.0	的	95.5	25.071428571428573	122.73068658070576	90.3963212634186
3118	3118	234	地方	n	NOUN	n	NOUN	NN	18	2	2	824	299.0	254.1175206193274	2	531.9999999999999	地方	180.7142857142857	98.0	131.12939551201683	123.77052499340404
3119	3119	234	都	d	ADV	d	ADV	RB	19	1	2	74	106.07142857142856	173.85111211514717	1	3592.0	都	68.21428571428571	37.85714285714285	94.38309365213104	95.3743430180384
3120	3120	234	没有。	v	VERB	v	VERB	VV	20	20	1	597	116.21428571428572	286.8720915996806	2	1983.0	没有	50.785714285714285	25.357142857142858	84.70046261589685	70.72644195657472
3121	3121	234	但	c	CCONJ	c	CCONJ		21	4	4	8	229.92857142857144	468.5299905457668	1	1670.0	但	152.0	77.92857142857143	215.1268728647619	280.9754601093724
3122	3122	234	某	r	PRON	r	PRON		22	2	5	28	124.28571428571428	169.69360143313284	1	219.0	某	113.5	10.785714285714286	145.78886396821557	38.88844589964732
3123	3123	234	一	m	NUM	m	NUM	CD	23	1	5	1473	244.78571428571428	227.7125940966026	1	8489.0	一	173.14285714285714	44.92857142857143	161.88702283773492	81.91063447939057
3124	3124	234	天	nt	NOUN	q	NOUN	NNB	24	1	4	1089	138.21428571428572	128.3105488211141	1	670.0	天	124.5	13.714285714285714	115.65203351927218	36.99503551912371
3125	3125	234	早上，	nt	NOUN	t	NOUN	NN	25	5	3	1014	156.0	203.9057905714584	2	26.0	早上	108.0	34.714285714285715	104.12286698209682	91.72507724672882
3126	3126	234	它	r	PRON	r	PRON	PRP	26	1	2	3	29.714285714285715	74.11615263647091	1	2202.0	它	29.714285714285715	0.0	74.11615263647091	0.0
3127	3127	234	可能	vu	AUX	v	AUX		27	27	1	392	363.0	289.178886800936	2	548.0	可能	187.2142857142857	85.85714285714286	81.59409867616353	110.86146898775269
3128	3128	234	会	vu	AUX	v	AUX		28	1	2	209	95.28571428571428	127.01823748210816	1	1360.0	会	78.35714285714286	16.928571428571427	107.10849448963764	61.03683230606897
3129	3129	234	被	p	ADP	p	ADP		29	7	4	114	54.92857142857143	94.16889407997152	1	1426.0	被	44.21428571428572	10.714285714285714	70.87229820643059	38.63090652282846
3130	3130	234	一	m	NUM	m	NUM	CD	30	2	5	1473	25.0	84.4866853415377	1	8489.0	一	12.0	13.0	37.82856063875548	46.87216658103186
3131	3131	234	只	q	DET	d	DET		31	1	5	57	38.07142857142857	103.12853580827752	1	985.0	只	25.5	12.571428571428571	63.38403359116327	45.32693032011872
3132	3132	234	绵羊	n	NOUN	ns	NOUN	NN	32	4	4	181	191.92857142857144	231.577652599886	2	8.0	绵羊	118.42857142857144	44.35714285714285	112.90433009899152	85.32593571782526
3133	3133	234	稀里胡涂地	a	ADJ	-	ADV		33	3	4	1321	444.6428571428572	480.55259963963175	5	0.0	稀里胡涂地	211.78571428571428	79.78571428571429	59.28042145048345	73.29312827995012
3134	3134	234	一	m	NUM	m	NUM	CD	34	2	4	1473	113.0	194.788530023129	1	8489.0	一	75.57142857142857	37.42857142857143	107.64871061912066	106.61929220074458
3135	3135	234	口	q	DET	q	DET		35	1	4	211	99.71428571428572	151.92311428173534	1	214.0	口	83.92857142857143	15.785714285714286	127.21605036074558	45.913238942641385
3136	3136	234	吃掉，	v	VERB	v	VERB	VV	36	8	3	138	148.35714285714286	210.8373127531737	2	9.0	吃掉	90.71428571428572	20.5	90.22228784779178	50.24333644517308
3137	3137	234	这	r	PRON	r	PRON		37	2	3	60	34.07142857142857	85.36682551178288	1	6817.0	这	34.07142857142857	0.0	85.36682551178288	0.0
3138	3138	234	件	q	DET	zg	DET		38	1	3	8	103.64285714285714	164.5489971071826	1	301.0	件	90.92857142857144	12.714285714285714	130.82674709363542	45.84200907375643
3139	3139	234	事	n	NOUN	n	NOUN	NN	39	3	2	148	132.28571428571428	168.04949465279935	1	604.0	事	120.92857142857144	8.785714285714286	162.14079608507552	31.67734334871933
3140	3140	234	难道	d	ADV	d	ADV		40	2	2	374	379.57142857142856	310.4599615974692	2	88.00000000000001	难道	182.78571428571428	105.21428571428572	98.48653176336096	108.72979521431527
3141	3141	234	不	d	ADV	d	ADV	RB	41	1	2	1105	74.07142857142857	177.37307908381553	1	4915.0	不	74.07142857142857	0.0	177.37307908381553	0.0
3142	3142	234	重要	a	ADJ	a	ADJ	JJ	42	42	1	547	293.1428571428572	341.96028531789165	2	747.0	重要	145.35714285714286	87.07142857142857	120.0473758521176	143.5013510567132
3143	3143	234	吗？”​	u	PART	y	PART		43	1	2	4	46.0	165.8553586713435	1	681.0	吗	23.571428571428573	22.428571428571427	84.9879943502226	80.86736432112089
3144	3144	235	他	r	PRON	r	PRON	PRP	6	6	1	28	47.92857142857143	91.94133555519774	1	5536.999999999999	他	47.92857142857143	0.0	91.94133555519774	0.0
3145	3145	235	红	a	ADJ	a	ADJ		5	5	1	566	120.07142857142856	146.87869839025785	1	191.0	红	100.71428571428572	19.357142857142858	118.98765156305	60.284571756268896
3146	3146	235	着	u	AUX	uz	AUX	AS	4	1	2	49	140.35714285714286	184.7680426692796	1	4303.0	着	113.64285714285714	26.714285714285715	140.2144312640246	96.3197269302523
3147	3147	235	脸	n	NOUN	n	NOUN	NN	3	2	2	39	91.64285714285714	104.66791508852936	1	176.00000000000003	脸	91.64285714285714	0.0	104.66791508852936	0.0
3148	3148	235	接	v	VERB	v	VERB	VV	2	2	1	194	117.5	139.4646652637967	1	113.0	接	93.57142857142856	23.928571428571427	107.72167462341768	58.6496428995514
3149	3149	235	着	u	AUX	uz	AUX	AS	1	1	2	49	115.21428571428572	166.8070650145716	1	4303.0	着	98.57142857142856	16.642857142857142	130.20462702208084	60.00667479879355
3150	3150	235	说：	v	VERB	v	VERB	VV	0	0	0	134	27.071428571428573	51.889256093715424	1	3707.0	说	27.071428571428573	0.0	51.889256093715424	0.0
3151	3151	235	“如果	c	CCONJ	c	CCONJ		1	13	2	364	162.85714285714286	116.6446723679943	2	772.0	如果	128.35714285714286	34.5	103.9227784345233	84.9728948379591
3152	3152	235	一	m	NUM	m	NUM	CD	2	1	4	1473	141.21428571428572	140.89721611942545	1	8489.0	一	135.07142857142858	6.142857142857143	128.30792442163406	22.148386406421647
3153	3153	235	个	q	DET	q	DET		3	1	3	99	26.785714285714285	53.4765350029185	1	3297.9999999999995	个	26.785714285714285	0.0	53.4765350029185	0.0
3154	3154	235	人	n	NOUN	n	NOUN	NN	4	10	2	746	193.92857142857144	332.349743554612	1	3557.0000000000005	人	115.5	48.07142857142857	143.62587809006726	150.38639009741084
3155	3155	235	在	p	ADP	p	ADP		5	2	5	175	195.7142857142857	230.0529220392028	1	12434.0	在	124.57142857142856	30.357142857142858	118.6090301824289	75.03104799524864
3156	3156	235	几	m	NUM	m	NUM		6	1	5	69	81.35714285714286	142.1305271034125	1	956.0	几	61.642857142857146	19.714285714285715	90.96122183409268	71.08086800200438
3157	3157	235	百	m	NUM	n	NUM		7	1	4	481	160.78571428571428	241.00449864545465	1	182.0	百	98.85714285714286	28.071428571428573	119.82955582401026	57.8994994867514
3158	3158	235	万	m	NUM	m	NUM		8	2	3	529	143.14285714285714	214.34080244283103	1	192.0	万	96.14285714285714	18.785714285714285	99.53094073334836	67.73285610335923
3159	3159	235	颗	q	DET	m	DET		9	1	3	8	199.8571428571429	309.92968261085497	1	104.0	颗	98.71428571428572	59.21428571428572	93.45619949735702	132.3858961906595
3160	3160	235	星星	n	NOUN	nz	NOUN	NN	10	4	2	552	252.6428571428572	224.5371770499287	2	17.0	星星	147.35714285714286	76.5	91.15340848016064	115.78289412270092
3161	3161	235	当中，	nd	NOUN	s	NOUN	NN	11	3	2	3183	275.07142857142856	239.0832085535178	2	28.0	当中	171.07142857142858	54.0	90.71341394406758	91.3525353467856
3162	3162	235	爱	v	VERB	v	VERB	VV	12	12	1	306	68.92857142857143	89.8287770353881	1	198.00000000000003	爱	61.42857142857143	7.5	75.06255894320444	27.04163456597992
3163	3163	235	独一无二的	v	VERB	-	VERB		13	1	2	3156	737.3571428571429	570.390669020911	5	0.0	独一无二的	167.71428571428572	212.2142857142857	69.17723466515821	118.01160873371047
3164	3164	235	一	m	NUM	m	NUM	CD	14	2	3	1473	83.21428571428571	192.4927377373823	1	8489.0	一	45.57142857142857	12.642857142857142	87.65819518831921	45.584469696937575
3165	3165	235	朵	q	DET	m	DET		15	1	3	7	83.0	159.3966301848496	1	37.00000000000001	朵	83.0	0.0	159.3966301848496	0.0
3166	3166	235	花，	n	NOUN	v	NOUN	NN	16	4	2	478	143.35714285714286	168.5656324669403	1	221.0	花	96.0	33.285714285714285	95.1510078018845	92.21824158827069
3167	3167	235	那么	r	PRON	r	PRON		17	2	4	108	207.78571428571428	197.31163841259144	2	460.0	那么	141.92857142857142	54.71428571428572	118.8675519137127	81.29876872326153
3168	3168	235	他	r	PRON	r	PRON	PRP	18	9	3	28	109.5	121.91785876447425	1	5536.999999999999	他	109.5	0.0	121.91785876447425	0.0
3169	3169	235	只要	vu	CCONJ	c	CCONJ		19	8	3	128	523.5	338.5289078181824	2	256.0	只要	224.6428571428572	143.64285714285714	49.64532367973148	99.33464878369274
3170	3170	235	望	v	VERB	v	VERB		20	7	3	182	188.1428571428572	284.4000846752077	1	207.0	望	119.07142857142856	48.57142857142857	138.76931746386794	120.40806468346015
3171	3171	235	着，	u	AUX	uz	AUX	AS	21	1	4	49	124.85714285714286	192.85851851361224	1	4303.0	着	85.85714285714286	39.0	90.58843914166115	140.61649974309557
3172	3172	235	就	d	ADV	d	ADV	RB	22	3	3	84	89.57142857142857	115.6915321544533	1	4703.0	就	79.28571428571429	10.285714285714286	94.9296194718025	37.085670261915325
3173	3173	235	会	vu	AUX	v	AUX		23	2	3	209	102.92857142857144	121.2797617586912	1	1360.0	会	102.92857142857144	0.0	121.2797617586912	0.0
3174	3174	235	很	d	ADV	zg	ADV	RB	24	1	3	10	215.0	264.1655325197225	1	1754.9999999999998	很	139.64285714285714	37.35714285714285	106.58705840958444	74.0382209623199
3175	3175	235	快乐。	a	ADJ	a	ADJ	JJ	25	5	2	391	200.8571428571429	354.22003999589555	2	37.00000000000001	快乐	98.0	33.857142857142854	95.8719383940294	72.15643436595356
3176	3176	235	他	r	PRON	r	PRON	PRP	26	2	2	28	83.85714285714286	127.75526667525416	1	5536.999999999999	他	52.42857142857143	31.428571428571427	67.88721138320349	77.92827680970889
3177	3177	235	会	vu	AUX	v	AUX		27	1	2	209	97.14285714285714	186.83142024787145	1	1360.0	会	56.642857142857146	32.42857142857143	76.54280515115816	116.92287707576078
3178	3178	235	告诉	v	VERB	v	VERB	VV	28	28	1	91	142.64285714285714	149.73290846554414	2	240.0	告诉	97.71428571428572	36.85714285714285	87.95975424787711	95.57633982683096
3179	3179	235	自己：	r	PRON	r	PRON	PRD	29	1	2	713	251.0	519.8090308675182	2	1548.0	自己	122.28571428571428	24.785714285714285	103.0606122430794	89.36616375614317
3180	3180	235	‘我	r	PRON	r	PRON	PRP	30	9	3	79	64.35714285714286	121.36050613350126	1	5517.999999999999	我	64.35714285714286	0.0	121.36050613350126	0.0
3181	3181	235	的	u	PART	uj	PART		31	8	3	13	139.71428571428572	161.1731227910041	1	77946.0	的	117.5	22.214285714285715	133.1083071358487	80.09474619066432
3182	3182	235	花	n	NOUN	v	NOUN	NN	32	7	3	478	73.07142857142857	110.55151629490229	1	221.0	花	73.07142857142857	0.0	110.55151629490229	0.0
3183	3183	235	就	d	ADV	d	ADV	RB	33	6	3	84	250.92857142857144	368.2179991499047	1	4703.0	就	125.78571428571428	77.5	116.8406598574245	133.78113789747366
3184	3184	235	在	p	ADP	p	ADP		34	1	4	175	111.14285714285714	166.15262224097165	1	12434.0	在	83.28571428571429	14.214285714285714	98.9447382354908	51.25033598695241
3185	3185	235	那边……’	r	PRON	r	PRON		35	4	3	230	456.8571428571428	857.2653245843402	2	40.0	那边	162.85714285714286	108.0	147.17960706121576	169.67700408212573
3186	3186	235	如果	c	CCONJ	c	CCONJ		36	2	2	364	185.78571428571428	239.47716221905128	2	772.0	如果	118.78571428571428	40.42857142857143	114.12473036828018	78.98346507403966
3187	3187	235	绵羊	n	NOUN	ns	NOUN	NN	37	1	2	181	323.5	319.15261687340563	2	8.0	绵羊	173.42857142857142	70.28571428571429	100.99696903918472	114.74594830782144
3188	3188	235	吃	v	VERB	v	VERB	VV	38	38	1	115	224.42857142857144	212.94389411489664	1	538.0	吃	160.57142857142858	63.85714285714285	120.49523658973548	137.54524302043683
3189	3189	235	掉	v	VERB	zg	VERB		39	1	2	23	31.714285714285715	70.72525167498378	1	89.99999999999999	掉	31.714285714285715	0.0	70.72525167498378	0.0
3190	3190	235	了	u	PART	ul	PART		40	2	2	27	180.3571428571429	143.09517668963107	1	13624.0	了	152.0	28.357142857142858	92.03337903794936	77.93367797855629
3191	3191	235	那	r	PRON	r	PRON		41	2	3	106	7.571428571428571	27.29917394279877	1	1800.0	那	7.571428571428571	0.0	27.29917394279877	0.0
3192	3192	235	朵	q	DET	m	DET		42	1	3	7	54.285714285714285	180.51530547353613	1	37.00000000000001	朵	16.357142857142858	20.285714285714285	45.58133568978981	73.1411830165552
3193	3193	235	花，	n	NOUN	v	NOUN	NN	43	5	2	478	175.71428571428572	296.0826208465248	1	221.0	花	92.71428571428572	68.5	136.41817462254411	150.27534252640575
3194	3194	235	这	r	PRON	r	PRON		44	10	3	60	116.14285714285714	145.2588119494979	1	6817.0	这	71.71428571428571	44.42857142857143	95.75819888166876	86.58250754190996
3195	3195	235	对	p	ADP	p	ADP	IN	45	1	5	248	169.14285714285714	217.32065089660128	1	3237.0	对	114.78571428571428	43.21428571428572	143.17829971823272	85.12023309197792
3196	3196	235	他	r	PRON	r	PRON	PRP	46	2	4	28	236.57142857142856	243.4536372071441	1	5536.999999999999	他	124.5	94.21428571428572	129.93666039376922	149.90434024567065
3197	3197	235	就	d	ADV	d	ADV	RB	47	1	4	84	296.42857142857144	226.73732892166348	1	4703.0	就	178.85714285714286	73.5	100.09913453518904	120.82262678346775
3198	3198	235	像	v	VERB	v	VERB	VV	48	6	3	21	197.0	311.04409425582827	1	325.0	像	116.0	26.142857142857142	117.83644839958716	94.25941191570142
3199	3199	235	所有	a	ADJ	b	ADJ		49	3	4	553	311.57142857142856	328.1334036824731	2	245.0	所有	115.78571428571428	103.85714285714286	98.34718281347432	120.4324690099673
3200	3200	235	的	u	PART	uj	PART		50	1	5	13	148.14285714285714	121.1167424682585	1	77946.0	的	142.71428571428572	5.428571428571429	115.72715977766016	19.57299263823308
3201	3201	235	星星	n	NOUN	nz	NOUN	NN	51	1	4	552	255.1428571428572	262.8913021282634	2	17.0	星星	143.5	77.35714285714286	76.95708451561076	128.52882230560314
3202	3202	235	全	a	ADJ	a	ADJ		52	2	3	509	242.07142857142856	250.6165153279049	1	454.00000000000006	全	158.42857142857142	55.35714285714285	105.92970329806614	93.31024070490956
3203	3203	235	都	d	ADV	d	ADV	RB	53	1	3	74	185.57142857142856	198.84046522839583	1	3592.0	都	130.85714285714286	54.71428571428572	87.14836048196132	140.54863345955002
3204	3204	235	熄灭！”​	v	VERB	v	VERB	VV	54	16	2	62	262.57142857142856	345.4330024529698	2	11.999999999999998	熄灭	161.21428571428572	68.35714285714286	150.06816478398292	150.07836388408035
3205	3205	236	“这	r	PRON	r	PRON		6	6	1	60	112.64285714285714	170.86946025834925	1	6817.0	这	86.57142857142857	18.5	122.56759900777452	58.4083531208141
3206	3206	236	难道	d	ADV	d	ADV		5	2	2	374	299.0	444.4717570972793	2	88.00000000000001	难道	166.85714285714286	59.285714285714285	142.68739915476425	139.37586825939854
3207	3207	236	不	d	ADV	d	ADV	RB	4	1	2	1105	138.07142857142858	196.9385198792885	1	4915.0	不	80.07142857142857	58.0	85.75502008272026	151.0837043306978
3208	3208	236	重要	a	ADJ	a	ADJ	JJ	3	3	1	547	106.35714285714286	179.4537772332065	2	747.0	重要	87.35714285714286	19.0	119.42457700087002	68.5054742338158
3209	3209	236	吗！”	u	PART	y	PART		2	2	1	4	84.57142857142857	78.83682450453712	1	681.0	吗	84.57142857142857	0.0	78.83682450453712	0.0
3210	3210	237	小王子	n	NOUN	nr	NOUN		1	1	1	3047	196.57142857142856	339.9177871792183	3	0.0	小王子	110.5	86.07142857142857	119.08325419038324	260.4305403107143
3211	3211	237	说	v	VERB	v	VERB	VV	0	0	0	134	113.35714285714286	131.2487317722984	1	3707.0	说	101.92857142857144	11.428571428571429	115.2676787096107	41.20630029101702
3212	3212	237	不	d	ADV	d	ADV	RB	1	1	2	1105	76.85714285714286	199.76338043611827	1	4915.0	不	51.285714285714285	25.571428571428573	113.60296058228953	92.19909690115058
3213	3213	237	下去	v	VERB	t	VERB	VV	2	2	1	496	157.64285714285714	248.84349847784628	2	217.00000000000003	下去	111.92857142857144	12.285714285714286	105.21030930319267	44.296772812843294
3214	3214	237	了，	u	PART	ul	PART		3	1	2	27	0.0	0.0	1	13624.0	了	0.0	0.0	0.0	0.0
3215	3215	237	抽抽噎噎	v	VERB	i	VERB		4	1	2	206	390.8571428571428	335.3332792361434	4	0.0	抽抽噎噎	238.28571428571428	71.64285714285714	88.50861828208642	95.7702661453492
3216	3216	237	哭	v	VERB	v	VERB	VV	5	5	1	27	23.071428571428573	68.73184361364542	1	122.0	哭	23.071428571428573	0.0	68.73184361364542	0.0
3217	3217	237	了	u	PART	ul	PART		6	1	2	27	34.357142857142854	101.15730828965432	1	13624.0	了	21.071428571428573	13.285714285714286	55.71414835147901	47.90232408830728
3218	3218	237	起来。	vd	VERB	v	VERB	VV	7	2	2	307	82.32142857142857	164.0744176915351	2	1067.0	起来	56.60714285714285	12.142857142857142	92.09470641127857	43.78169405920559
3219	3219	238	天	n	NOUN	q	NOUN	NNB	1	1	1	1089	61.142857142857146	98.44059640416734	1	670.0	天	61.142857142857146	0.0	98.44059640416734	0.0
3220	3220	238	黑	a	ADJ	a	ADJ		0	0	0	505	107.78571428571428	127.28942194375584	1	151.0	黑	89.07142857142857	18.714285714285715	105.39887793229944	45.89651180556499
3221	3221	238	了，	u	PART	ul	PART		1	1	1	27	134.85714285714286	129.76674521334542	1	13624.0	了	106.14285714285714	28.714285714285715	95.99691746751718	72.82996692044185
3222	3222	238	我	r	PRON	r	PRON	PRP	2	1	2	79	26.642857142857142	53.3447107337298	1	5517.999999999999	我	26.642857142857142	0.0	53.3447107337298	0.0
3223	3223	238	丢	v	VERB	zg	VERB		3	3	1	27	60.35714285714285	83.5879409816453	1	47.00000000000001	丢	60.35714285714285	0.0	83.5879409816453	0.0
3224	3224	238	下	vd	VERB	f	VERB	VV	4	1	2	423	65.0	126.3662477540129	1	1470.0	下	53.0	12.0	102.56914044403692	43.26661530556788
3225	3225	238	手	n	NOUN	n	NOUN		5	3	2	308	125.71428571428572	163.42426317997695	1	388.0	手	103.14285714285714	22.571428571428573	126.79221311311846	56.027689947171005
3226	3226	238	里	nd	NOUN	f	NOUN		6	1	3	334	60.35714285714285	130.4769312631039	1	1968.0	里	37.35714285714285	23.0	76.71804327057167	82.92767933567175
3227	3227	238	的	u	PART	uj	PART		7	1	2	13	128.28571428571428	127.24410094181104	1	77946.0	的	92.14285714285714	36.142857142857146	87.50580155693936	70.72568450697095
3228	3228	238	工具。	n	NOUN	n	NOUN	NN	8	8	1	560	163.78571428571428	340.0685180059682	2	137.0	工具	81.64285714285714	39.35714285714285	125.96462493372448	97.61265077763603
3229	3229	239	锤子、	n	NOUN	n	NOUN	NN	15	15	1	219	133.07142857142858	265.7540388849688	2	0.0	锤子	70.42857142857143	21.714285714285715	140.24046404337815	60.9969888852001
3230	3230	239	螺钉、	n	NOUN	n	NOUN	NN	12	1	2	78	289.7142857142857	431.31550079320095	2	0.0	螺钉	156.85714285714286	53.785714285714285	142.747958275545	105.3803848455873
3231	3231	239	饥渴、	n	NOUN	n	NOUN	NN	9	2	2	39	239.7142857142857	313.4837495381376	2	0.0	饥渴	129.64285714285714	47.42857142857143	90.27862200896033	84.83826148763833
3232	3232	239	死亡，	v	VERB	v	VERB		6	3	2	210	44.60714285714285	90.93368434732858	2	78.0	死亡	36.892857142857146	9.857142857142858	72.87322126509176	35.54043400100219
