	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
103	4060	297	长。​	a	ADJ	a	ADJ		16	16	1	805	53.86666666666667	114.26802799655825	1	597.0	长	41.86666666666667	12.0	84.699363765156	44.8998886412873
104	4061	298	但是，	c	CCONJ	c	CCONJ		4	4	1	37	158.06666666666666	159.3187441019487	2	803.0	但是	125.26666666666668	32.8	138.80176111594872	48.1029451627791
105	4062	298	如果	c	CCONJ	c	CCONJ		1	1	1	364	176.13333333333333	110.12953988624284	2	772.0	如果	153.33333333333334	22.8	96.02893082584828	58.369169944415
106	4063	298	是	vl	VERB	v	VERB		0	0	0	29	68.6	118.5112090338575	1	12403.0	是	56.53333333333333	12.066666666666666	94.12677030945494	33.97737809517125
107	4064	298	不	d	ADV	d	ADV	RB	1	1	3	1105	159.73333333333332	137.63791467308545	1	4915.0	不	115.86666666666666	43.86666666666667	87.65452387387404	87.15722702233144
108	4065	298	好	a	ADJ	a	ADJ		2	2	2	253	113.66666666666669	169.51014391147476	1	1325.0	好	77.46666666666667	36.2	116.50285642659392	77.47705036546844
109	4066	298	的	u	PART	uj	PART		3	1	3	13	32.6	57.82709860725622	1	77946.0	的	32.6	0.0	57.82709860725622	0.0
110	4067	298	植物，	n	NOUN	n	NOUN	NN	4	4	1	228	79.26666666666667	105.20042247485934	2	212.0	植物	66.06666666666666	13.2	78.74470705316573	49.38987750541602
111	4068	298	我们	r	PRON	r	PRON		5	2	3	80	40.93333333333333	104.48506538682402	2	2807.0	我们	29.53333333333333	11.4	79.69346829501706	42.65489420922293
112	4069	298	一旦	m	NUM	m	NUM	CD	6	1	3	1473	94.8	117.29745663625164	2	69.0	一旦	85.33333333333333	9.466666666666669	96.29514814130334	35.42102326145998
113	4070	298	发现	v	VERB	v	VERB	VV	8	6	2	725	135.93333333333334	141.40177588072302	2	504.0	发现	129.13333333333333	6.8	133.81821832454486	25.4432702300628
114	4071	298	辨认	v	VERB	v	VERB	VV	9	1	3	102	128.33333333333334	105.06802029584875	2	13.0	辨认	115.6	12.733333333333333	100.28944776661864	47.6437707249215
115	4072	298	出来，	vd	VERB	v	VERB	VV	10	1	4	619	60.0	68.46215499578338	2	688.0	出来	57.13333333333333	2.8666666666666667	63.8726510766193	10.726084508751969
116	4073	298	就	d	ADV	d	ADV	RB	11	1	2	84	38.2	49.20596169842295	1	4703.0	就	38.2	0.0	49.20596169842295	0.0
117	4074	298	得	vu	AUX	ud	AUX		12	12	1	148	19.266666666666666	41.86401265473194	1	1957.0	得	19.266666666666666	0.0	41.86401265473194	0.0
118	4075	298	立即	d	ADV	d	ADV	RB	13	3	3	282	37.0	78.48057084399935	2	134.0	立即	37.0	0.0	78.48057084399935	0.0
119	4076	298	把	p	ADP	p	ADP	BB	14	1	4	41	61.93333333333333	105.14717727494585	1	3113.0000000000005	把	61.93333333333333	0.0	105.14717727494585	0.0
